"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"File.Edit","","e","2625","1730135541967","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",")","2626","1730135541969","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","(","2624","1730135541970","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","s","2623","1730135541971","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","l","2622","1730135541973","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","2621","1730135541975","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","u","2620","1730135541976","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","q","2619","1730135541978","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","e","2618","1730135541979","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",".","2617","1730135541981","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","2616","1730135541982","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","2615","1730135541983","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","2614","1730135541985","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","2613","1730135541986","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","s","2612","1730135541987","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",")","2612","1730135541988","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","(","2611","1730135541989","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","2610","1730135541990","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","f","2609","1730135541992","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","2608","1730135541993","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Keystroke","i",,"2609","1730135544566","Recursion.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","f",,"2610","1730135544736","Recursion.java","1.1.5 for 2021-2022 @t1",,"f",,,,,
"X-Keystroke"," ",,"2611","1730135544911","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","(",,"2612","1730135545584","Recursion.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Keystroke","s",,"2613","1730135545982","Recursion.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","t",,"2614","1730135546083","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","a",,"2615","1730135546216","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"2616","1730135546307","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","t",,"2617","1730135546506","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke"," ",,"2618","1730135546814","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","=",,"2619","1730135546941","Recursion.java","1.1.5 for 2021-2022 @t1",,"=",,,,,
"X-Keystroke","=",,"2620","1730135547101","Recursion.java","1.1.5 for 2021-2022 @t1",,"=",,,,,
"X-Keystroke","i",,"2609","1730135544566","Recursion.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","f",,"2610","1730135544736","Recursion.java","1.1.5 for 2021-2022 @t1",,"f",,,,,
"X-Keystroke"," ",,"2611","1730135544911","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","(",,"2612","1730135545584","Recursion.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Keystroke","s",,"2613","1730135545982","Recursion.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","t",,"2614","1730135546083","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","a",,"2615","1730135546216","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"2616","1730135546307","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","t",,"2617","1730135546506","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke"," ",,"2618","1730135546814","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","=",,"2619","1730135546941","Recursion.java","1.1.5 for 2021-2022 @t1",,"=",,,,,
"X-Keystroke","=",,"2620","1730135547101","Recursion.java","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit","i","","2608","1730135544565","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"2609","1730135544567","Recursion.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","f","","2609","1730135544726","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"2610","1730135544736","Recursion.java","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","2610","1730135544911","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2611","1730135544912","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","(","","2611","1730135545582","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","2612","1730135545583","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"2612","1730135545584","Recursion.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","s","","2612","1730135545981","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"2613","1730135545982","Recursion.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","t","","2613","1730135546076","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2614","1730135546083","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","a","","2614","1730135546212","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2615","1730135546216","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","r","","2615","1730135546301","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2616","1730135546307","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","t","","2616","1730135546494","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2617","1730135546506","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit"," ","","2617","1730135546813","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2618","1730135546814","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","2618","1730135546940","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"2619","1730135546941","Recursion.java","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit","=","","2618","1730135547101","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"2620","1730135547101","Recursion.java","1.1.5 for 2021-2022 @t1",,"=",,,,,
"X-Keystroke"," ",,"2621","1730135547614","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","e",,"2622","1730135547813","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"2623","1730135547939","Recursion.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","d",,"2624","1730135548022","Recursion.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke",")",,"2625","1730135548420","Recursion.java","1.1.5 for 2021-2022 @t1",,")",,,,,
"X-Keystroke",";",,"2626","1730135549462","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"X-Keystroke"," ",,"2621","1730135547614","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","e",,"2622","1730135547813","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"2623","1730135547939","Recursion.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","d",,"2624","1730135548022","Recursion.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke",")",,"2625","1730135548420","Recursion.java","1.1.5 for 2021-2022 @t1",,")",,,,,
"X-Keystroke",";",,"2626","1730135549462","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"File.Edit"," ","","2620","1730135547613","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2621","1730135547614","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","e","","2621","1730135547812","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2622","1730135547813","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","2622","1730135547933","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2623","1730135547939","Recursion.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","2623","1730135548014","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"2624","1730135548022","Recursion.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke",")",,"2625","1730135548420","Recursion.java","1.1.5 for 2021-2022 @t1",,")",,,,,
"File.Edit",";","","2625","1730135549461","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",";",,"2626","1730135549462","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"X-Action","Enter",,,"1730135549851","Recursion.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","2627","1730135549853","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Tab",,,"1730135550492","Recursion.java","1.1.5 for 2021-2022 @t1",,"Tab",,,,,
"File.Edit","    ","","2635","1730135550493","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1730135562452","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","2638","1730135562454","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","2635","1730135562455","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1730135562637","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","2634","1730135562640","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","       
","2627","1730135562642","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1730135562981","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","",";","2625","1730135562983","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","{","","2625","1730135563623","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","{",,"2626","1730135563624","Recursion.java","1.1.5 for 2021-2022 @t1",,"{",,,,,
"X-Action","Enter",,,"1730135563968","Recursion.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","}
","","2627","1730135563972","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","2627","1730135563973","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","        ","","2628","1730135563980","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","
","2627","1730135563982","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","        
","","2627","1730135563983","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","2635","1730135563985","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","{",,"2626","1730135563624","Recursion.java","1.1.5 for 2021-2022 @t1",,"{",,,,,
"X-Keystroke","{",,"2626","1730135563624","Recursion.java","1.1.5 for 2021-2022 @t1",,"{",,,,,
"X-Keystroke","r",,"2640","1730135567032","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"2641","1730135567151","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","t",,"2642","1730135567319","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","u",,"2643","1730135567442","Recursion.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"2644","1730135567577","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","n",,"2645","1730135567674","Recursion.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke"," ",,"2646","1730135567793","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","t",,"2647","1730135569256","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","r",,"2648","1730135569577","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","u",,"2649","1730135569709","Recursion.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","e",,"2650","1730135569839","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","r",,"2640","1730135567032","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"2641","1730135567151","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","t",,"2642","1730135567319","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","u",,"2643","1730135567442","Recursion.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"2644","1730135567577","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","n",,"2645","1730135567674","Recursion.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke"," ",,"2646","1730135567793","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","t",,"2647","1730135569256","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","r",,"2648","1730135569577","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","u",,"2649","1730135569709","Recursion.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","e",,"2650","1730135569839","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","r","","2639","1730135567031","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2640","1730135567032","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","2640","1730135567143","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2641","1730135567151","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","t","","2641","1730135567311","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2642","1730135567319","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","u","","2642","1730135567438","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"2643","1730135567442","Recursion.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","2643","1730135567574","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2644","1730135567577","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","n","","2644","1730135567662","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2645","1730135567674","Recursion.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","2645","1730135567793","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2646","1730135567793","Recursion.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","t","","2646","1730135569255","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2647","1730135569256","Recursion.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","r","","2647","1730135569569","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2648","1730135569577","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","u","","2648","1730135569702","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"2649","1730135569709","Recursion.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","e","","2649","1730135569831","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2650","1730135569839","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke",";",,"2651","1730135570704","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"X-Keystroke",";",,"2651","1730135570704","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"File.Edit",";","","2650","1730135570703","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",";",,"2651","1730135570704","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"X-Action","Enter",,,"1730135576255","Recursion.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","2662","1730135576258","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2671","1730135583969","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","l",,"2672","1730135584081","Recursion.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","s",,"2673","1730135584204","Recursion.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","e",,"2674","1730135584285","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke",";",,"2675","1730135584991","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"X-Keystroke","e",,"2671","1730135583969","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","l",,"2672","1730135584081","Recursion.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","s",,"2673","1730135584204","Recursion.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","e",,"2674","1730135584285","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke",";",,"2675","1730135584991","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"File.Edit","e","","2670","1730135583968","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2671","1730135583969","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","l","","2671","1730135584073","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"2672","1730135584081","Recursion.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","s","","2672","1730135584200","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"2673","1730135584204","Recursion.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","e","","2673","1730135584281","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2674","1730135584285","Recursion.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit",";","","2674","1730135584991","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",";",,"2675","1730135584991","Recursion.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"X-Action","Backspace",,,"1730135585807","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","",";","2674","1730135585808","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1730135586848","Recursion.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","2675","1730135586849","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","2683","1730135586851","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1730135625923","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","      return true;","2692","1730135625926","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1730135626090","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","2690","1730135626092","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","2689","1730135626093","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","           ","","2689","1730135626094","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1730135626251","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","2700","1730135626253","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","2688","1730135626254","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","2688","1730135626255","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1730135626523","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","2699","1730135626525","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","           
","2688","1730135626526","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1730135626691","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","2686","1730135626693","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","       
    ","2679","1730135626694","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1730135627635","Recursion.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","2675","1730135627637","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","2683","1730135627638","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a","","2687","1730135628309","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2688","1730135628309","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","r","","2688","1730135628412","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2689","1730135628419","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","2689","1730135628580","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2690","1730135628587","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","a","","2690","1730135628602","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2691","1730135628606","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","y","","2691","1730135628740","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"2692","1730135628745","Recursion.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"File.Edit",".","","2692","1730135628938","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"2693","1730135628939","Recursion.java","1.1.5 for 2021-2022 @t1",,".",,,,,
"X-Keystroke","a",,"2688","1730135628309","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"2689","1730135628419","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"2690","1730135628587","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","a",,"2691","1730135628606","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","y",,"2692","1730135628745","Recursion.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke",".",,"2693","1730135628939","Recursion.java","1.1.5 for 2021-2022 @t1",,".",,,,,
"X-Keystroke","p",,"2694","1730135629271","Recursion.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","o",,"2695","1730135629757","Recursion.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","p",,"2696","1730135629845","Recursion.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","a",,"2688","1730135628309","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"2689","1730135628419","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"2690","1730135628587","Recursion.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","a",,"2691","1730135628606","Recursion.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","y",,"2692","1730135628745","Recursion.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke",".",,"2693","1730135628939","Recursion.java","1.1.5 for 2021-2022 @t1",,".",,,,,
"X-Keystroke","p",,"2694","1730135629271","Recursion.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","o",,"2695","1730135629757","Recursion.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","p",,"2696","1730135629845","Recursion.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","p","","2693","1730135629260","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"2694","1730135629271","Recursion.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","o","","2694","1730135629757","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"2695","1730135629757","Recursion.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","p","","2695","1730135629845","Recursion.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"2696","1730135629845","Recursion.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Action","Backspace",,,"1730135630619","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","p","2695","1730135630620","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1730135631132","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","2694","1730135631134","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1730135631164","Recursion.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","p","2693","1730135631165","Recursion.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
